ontology1,ontology2,metric,value,matcher,experiment
source-segment-conference-ekaw,target-segment-conference-ekaw,fmeasure,0.33333333333333337,AML-SC-15,exp3
source-segment-cmt-sigkdd,target-segment-cmt-sigkdd,fmeasure,0.5714285714285715,AML-SC-11,exp3
source-segment-conference-sigkdd,target-segment-conference-sigkdd,fmeasure,0.33333333333333337,AML-SC-60,exp3
source-segment-confOf-edas,target-segment-confOf-edas,fmeasure,0.5454545454545454,AML-WC-3,exp3
source-segment-cmt-conference,target-segment-cmt-conference,fmeasure,0.33333333333333337,COMA-RES2_PARENTS-SIM_STR_TRIGRAM_LOWMEM,exp3
source-segment-iasted-sigkdd,target-segment-iasted-sigkdd,fmeasure,0.6153846153846153,AML-SC-16,exp3
source-segment-edas-sigkdd,target-segment-edas-sigkdd,fmeasure,0.6666666666666666,AML-SC-47,exp3
source-segment-cmt-ekaw,target-segment-cmt-ekaw,fmeasure,0.19999999999999998,AML-SC-9,exp3
source-segment-confOf-sigkdd,target-segment-confOf-sigkdd,fmeasure,0.8,AML-SC-66,exp3
source-segment-edas-iasted,target-segment-edas-iasted,fmeasure,0.8,AML-SC-28,exp3
source-segment-ekaw-sigkdd,target-segment-ekaw-sigkdd,fmeasure,0.5714285714285715,COMA-RES2_SELFNODE-SIM_STR_COSINE_PPJOINPLUS,exp3
source-segment-cmt-confOf,target-segment-cmt-confOf,fmeasure,0.4,AML-WC-28,exp3
source-segment-conference-iasted,target-segment-conference-iasted,fmeasure,0.8,COMA-RES2_SELFNODE-SIM_STR_JAROWINKLER,exp3
source-segment-cmt-iasted,target-segment-cmt-iasted,fmeasure,0.8,AML-SC-56,exp3
source-segment-ekaw-iasted,target-segment-ekaw-iasted,fmeasure,0.6666666666666666,AML-WC-22,exp3
source-segment-edas-ekaw,target-segment-edas-ekaw,fmeasure,0.5,COMA-RES2_SELFPATH-SIM_STR_LEVENSHTEIN_LUCENE,exp3
